d3mIndex,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
844,5925.0,MN,MN,27.0,55016,3.0,1.0,0.0,4.0,Y, ,4,2.0,28,1330.0,1830.0,121287.0,121487.0,6.5,4.3,461.274696,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.88706964903238
845,5926.0,MN,MN,27.0,55016,3.0,1.0,0.0,4.0,Y, ,2,2.0,31,2130.0,2130.0,121987.0,122187.0,12.2,2.9,461.62367,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,2.509599262378372
846,5927.0,MN,MN,27.0,55016,3.0,1.0,0.0,7.0,Y, ,3,2.0,34,1715.0,1705.0,122687.0,122887.0,4.6,5.5,433.316718,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.5475625087160128
847,5928.0,MN,MN,27.0,55016,3.0,1.0,0.0,0.0,Y, ,3,2.0,49,1030.0,1130.0,20288.0,20288.0,6.2,4.4,433.316718,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.840549633397487
849,5930.0,MN,MN,27.0,55025,3.0,1.0,0.0,2.0,Y, ,1,2.0,23,900.0,900.0,121987.0,122187.0,2.8,8.9,485.435931,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.0647107369924282
850,5931.0,MN,MN,27.0,55025,3.0,1.0,0.0,7.0, , ,1,2.0,33,800.0,804.0,122087.0,122287.0,1.9,10.5,485.435931,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.6931471805599453
851,5932.0,MN,MN,27.0,55025,3.0,1.0,1.0,7.0,Y, ,5,2.0,28,2000.0,2010.0,11988.0,12188.0,1.2,19.7,471.36622300000016,1.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.26236426446749106
852,5933.0,MN,MN,27.0,55025,3.0,1.0,0.0,7.0,Y, ,2,2.0,39,2030.0,2030.0,12688.0,12888.0,2.4,9.5,461.62367,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.9162907318741552
853,5934.0,MN,MN,27.0,55025,3.0,1.0,0.0,7.0,Y, ,1,2.0,44,1730.0,1730.0,12288.0,12488.0,1.0,20.1,485.435931,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.09531017980432492
854,5935.0,MN,MN,27.0,55025,3.0,0.0,1.0,0.0, , ,1,2.0,47,1245.0,1900.0,20288.0,20288.0,1.2,19.3,485.435931,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.26236426446749106
855,5936.0,MN,MN,27.0,55038,3.0,2.0,0.0,2.0,Y, ,5,2.0,32,1758.0,2017.0,122087.0,122287.0,1.6,19.7,471.36622300000016,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.5306282510621705
856,5937.0,MN,MN,27.0,55038,3.0,1.0,0.0,2.0,Y, ,1,2.0,33,1400.0,1420.0,122687.0,122887.0,0.8,22.0,485.435931,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,-0.10536051565782628
857,5938.0,MN,MN,27.0,55038,3.0,1.0,0.0,7.0,Y, ,2,2.0,1,1640.0,1930.0,22788.0,22988.0,1.7,12.8,461.62367,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.5877866649021191
858,5939.0,MN,MN,27.0,55042,3.0,1.0,0.0,4.0,Y, ,3,2.0,25,930.0,930.0,123087.0,10188.0,4.7,8.0,433.316718,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.5686159179138452
859,5940.0,MN,MN,27.0,55042,3.0,1.0,1.0,7.0,N, ,2,2.0,26,1200.0,1200.0,122187.0,122387.0,1.7,18.2,461.62367,1.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.5877866649021191
860,5941.0,MN,MN,27.0,55042,3.0,1.0,0.0,4.0,Y, ,5,2.0,41,1100.0,1100.0,22488.0,22688.0,3.3,6.9,471.36622300000016,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.2237754316221157
861,5942.0,MN,MN,27.0,55042,3.0,1.0,1.0,3.0,Y, ,2,2.0,4,1900.0,1900.0,31488.0,31688.0,0.8,38.1,461.62367,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,-0.10536051565782628
863,5944.0,MN,MN,27.0,55043,3.0,1.0,0.0,4.0,Y, ,4,2.0,43,1700.0,2030.0,12188.0,12388.0,5.3,6.6,461.274696,1.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.6863989535702286
865,5946.0,MN,MN,27.0,55047,3.0,1.0,0.0,4.0, , ,5,2.0,42,1630.0,730.0,20288.0,20288.0,1.9,10.1,471.36622300000016,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.6931471805599453
866,5947.0,MN,MN,27.0,55071,3.0,1.0,0.0,2.0,Y, ,5,2.0,41,1750.0,1115.0,12688.0,13088.0,6.6,3.8,471.36622300000016,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.9021075263969205
867,5948.0,MN,MN,27.0,55071,3.0,1.0,0.0,4.0,Y, ,3,2.0,47,1400.0,1400.0,20288.0,20288.0,3.8,6.0,433.316718,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.3609765531356006
868,5949.0,MN,MN,27.0,55073,3.0,1.0,0.0,4.0,Y, ,4,2.0,4,245.0,245.0,30388.0,31188.0,5.9,5.4,461.274696,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.791759469228055
870,5951.0,MN,MN,27.0,55082,3.0,1.0,1.0,3.0,Y, ,4,2.0,30,1519.0,1719.0,121987.0,122187.0,2.5,8.9,461.274696,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.9555114450274363
871,5952.0,MN,MN,27.0,55082,3.0,1.0,0.0,4.0,Y, ,5,2.0,30,1500.0,1500.0,122087.0,122287.0,10.7,5.1,471.36622300000016,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,2.379546134130174
873,5954.0,MN,MN,27.0,55082,3.0,1.0,0.0,4.0,Y, ,5,2.0,33,800.0,800.0,123187.0,10188.0,2.1,12.8,471.36622300000016,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.7884573603642703
874,5955.0,MN,MN,27.0,55082,3.0,1.0,0.0,4.0,Y, ,1,2.0,36,1730.0,1730.0,10188.0,11188.0,4.7,5.8,485.435931,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.5686159179138452
875,5956.0,MN,MN,27.0,55082,3.0,1.0,0.0,2.0,Y, ,5,2.0,37,800.0,800.0,11188.0,11388.0,3.7,6.4,471.36622300000016,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.3350010667323402
876,5957.0,MN,MN,27.0,55082,3.0,1.0,0.0,2.0,Y, ,1,2.0,45,1730.0,1830.0,12088.0,12288.0,13.4,3.1,485.435931,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,2.602689685444384
877,5958.0,MN,MN,27.0,55082,3.0,1.0,0.0,0.0,Y, ,4,2.0,48,1720.0,1720.0,20288.0,20288.0,2.9,8.7,461.274696,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.0986122886681098
878,5959.0,MN,MN,27.0,55082,3.0,1.0,0.0,4.0,Y, ,3,2.0,50,1754.0,1725.0,22888.0,30388.0,4.3,6.0,433.316718,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.4816045409242151
881,5962.0,MN,MN,27.0,55115,3.0,1.0,0.0,4.0,Y, ,2,5.0,33,1825.0,1905.0,122687.0,122887.0,1.5,26.5,2246.96884,1.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.4700036292457356
883,5964.0,MN,MN,27.0,55119,3.0,1.0,0.0,2.0,Y, ,3,5.0,33,2245.0,2245.0,123087.0,10188.0,1.3,24.0,2119.396234,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,0.33647223662121306
884,5965.0,MN,MN,27.0,55119,3.0,1.0,0.0,2.0,Y, ,5,5.0,41,1830.0,1830.0,11888.0,12088.0,6.6,5.8,2179.503255,0.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.9021075263969205
885,5966.0,MN,MN,27.0,55125,3.0,1.0,0.0,4.0,Y, ,2,5.0,24,1748.0,1749.0,121287.0,121487.0,20.4,2.3,2246.96884,2.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,3.0204248861443626
886,5967.0,MN,MN,27.0,55125,3.0,1.0,0.0,7.0,Y, ,5,5.0,35,2300.0,2300.0,122787.0,122987.0,6.0,6.9,2179.503255,1.0,0.0,163.0,WASHINGTON,27163.0,0.862876,79,1.8082887711792648
887,5968.0,MN,MN,27.0,56062,5.0,1.0,0.0,4.0,Y, ,1,4.0,40,1000.0,1000.0,11988.0,12188.0,13.8,3.3,1088.985661,0.0,0.0,165.0,WATONWAN,27165.0,1.2011,80,2.631888840136646
888,5969.0,MN,MN,27.0,56088,5.0,1.0,1.0,4.0,Y, ,3,4.0,37,1000.0,1030.0,12388.0,12588.0,10.2,3.5,1214.922779,0.0,0.0,165.0,WATONWAN,27165.0,1.2011,80,2.33214389523559
889,5970.0,MN,MN,27.0,56120,5.0,1.0,1.0,3.0,Y, ,3,4.0,45,1315.0,1315.0,12688.0,12888.0,5.7,5.3,1214.922779,0.0,0.0,165.0,WATONWAN,27165.0,1.2011,80,1.7578579175523736
890,5971.0,MN,MN,27.0,56520,2.0,1.0,0.0,4.0,Y, ,3,3.0,48,1300.0,1300.0,20288.0,20288.0,9.3,4.2,1071.318034,0.0,0.0,167.0,WILKIN,27167.0,1.2662200000000001,81,2.2407096892759584
891,5972.0,MN,MN,27.0,55925,4.0,1.0,0.0,0.0,Y, ,4,3.0,50,830.0,830.0,21188.0,21388.0,3.4,7.0,990.4115539999999,1.0,0.0,169.0,WINONA,27169.0,1.58917,82,1.2527629684953678
892,5973.0,MN,MN,27.0,55943,4.0,1.0,0.0,4.0,Y, ,2,3.0,26,1700.0,1640.0,121687.0,121887.0,4.1,7.7,921.864905,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,1.4350845252893225
894,5975.0,MN,MN,27.0,55969,4.0,2.0,0.0,7.0,Y, ,2,3.0,27,1900.0,700.0,122087.0,122387.0,7.2,6.1,921.864905,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,1.9878743481543453
895,5976.0,MN,MN,27.0,55972,4.0,1.0,0.0,2.0,Y, ,4,3.0,43,700.0,700.0,20288.0,20288.0,4.7,6.4,990.4115539999999,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,1.5686159179138452
896,5977.0,MN,MN,27.0,55972,4.0,1.0,1.0,1.0,Y, ,5,3.0,4,800.0,800.0,30388.0,30388.0,1.8,13.4,893.2374300000001,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,0.6418538861723948
898,5979.0,MN,MN,27.0,55987,4.0,1.0,0.0,4.0,Y, ,1,3.0,39,1500.0,1505.0,10188.0,11188.0,4.7,5.1,1024.442902,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,1.5686159179138452
899,5980.0,MN,MN,27.0,55987,4.0,1.0,0.0,2.0,Y, ,1,3.0,43,1800.0,2100.0,12388.0,12588.0,10.2,3.1,1024.442902,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,2.33214389523559
900,5981.0,MN,MN,27.0,55987,4.0,1.0,0.0,2.0,Y, ,1,3.0,44,1830.0,1900.0,20288.0,20288.0,11.3,3.2,1024.442902,1.0,0.0,169.0,WINONA,27169.0,1.58917,82,2.4336133554004498
901,5982.0,MN,MN,27.0,55987,4.0,1.0,0.0,5.0,Y, ,1,3.0,3,2130.0,2130.0,30388.0,30388.0,7.6,4.1,1024.442902,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,2.0412203288596382
902,5983.0,MN,MN,27.0,55987,4.0,1.0,0.0,2.0,Y, ,2,3.0,3,1634.0,1634.0,30388.0,30388.0,11.8,3.1,921.864905,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,2.476538400117484
903,5984.0,MN,MN,27.0,55987,4.0,1.0,1.0,2.0,Y, ,4,3.0,4,1000.0,1000.0,30388.0,31188.0,0.5,0.0,990.4115539999999,0.0,0.0,169.0,WINONA,27169.0,1.58917,82,-0.5108256237659907
905,5986.0,MN,MN,27.0,55313,5.0,1.0,0.0,1.0,Y, ,2,4.0,30,845.0,845.0,12788.0,12988.0,5.3,6.2,1146.49919,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,1.6863989535702286
906,5987.0,MN,MN,27.0,55313,5.0,1.0,0.0,2.0,Y, ,5,4.0,3,1235.0,1235.0,22388.0,22588.0,3.1,10.8,1105.956867,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,1.1631508098056809
907,5988.0,MN,MN,27.0,55321,5.0,1.0,0.0,4.0,Y, ,5,4.0,22,800.0,800.0,122087.0,122287.0,2.1,16.0,1105.956867,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,0.7884573603642703
909,5990.0,MN,MN,27.0,55341,5.0,1.0,0.0,2.0,Y, ,5,4.0,30,2100.0,2100.0,122187.0,122387.0,5.1,6.9,1105.956867,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,1.6486586255873816
910,5991.0,MN,MN,27.0,55349,5.0,1.0,0.0,4.0,Y, ,3,4.0,30,945.0,1125.0,122687.0,122887.0,2.2,11.2,1214.922779,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,0.8329091229351041
911,5992.0,MN,MN,27.0,55358,5.0,1.0,1.0,7.0,Y, ,4,4.0,24,1150.0,900.0,122387.0,122687.0,2.3,12.3,1177.377355,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,0.8754687373538999
912,5993.0,MN,MN,27.0,55362,5.0,1.0,0.0,5.0,Y, ,3,4.0,23,1600.0,1600.0,121287.0,121487.0,15.9,3.0,1214.922779,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,2.772588722239781
915,5996.0,MN,MN,27.0,55376,5.0,1.0,0.0,7.0,Y, ,5,4.0,28,615.0,700.0,121787.0,121987.0,4.5,8.3,1105.956867,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,1.5260563034950492
916,5997.0,MN,MN,27.0,55376,5.0,1.0,0.0,4.0,Y, ,3,4.0,46,1045.0,1045.0,12888.0,13088.0,5.0,5.2,1214.922779,0.0,0.0,171.0,WRIGHT,27171.0,0.913909,83,1.62924053973028
917,5998.0,MN,MN,27.0,56297,5.0,1.0,0.0,4.0,Y, ,4,4.0,27,940.0,940.0,122887.0,123087.0,3.7,9.6,1177.377355,0.0,0.0,173.0,YELLOW MEDICINE,27173.0,1.42659,84,1.3350010667323402
918,5999.0,MN,MN,27.0,56297,5.0,1.0,0.0,4.0,Y, ,3,4.0,31,2100.0,800.0,21088.0,21388.0,2.9,8.0,1214.922779,0.0,0.0,173.0,YELLOW MEDICINE,27173.0,1.42659,84,1.0986122886681098
